2024 ASI-047, t, pc, alt, p, temp, volt, gt, Lat, Lon, galt, sats, Ax, Ay, Az, Rx, Ry, Rz, state, Hum, Mx, My, Mz, dt
2024 ASI-047,160500,642,-0.16,99176.83,14.52,11.21,0,0,0,0,0,332.03,104.49,1125.00,-41.08,129.97,18.02,Boot,21.30,-33.15,103.65,0,r
2024 ASI-047,160750,643,-0.14,99176.58,14.52,11.20,0,0,0,0,0,-409.67,-90.33,995.61,-16.38,126.66,11.07,Boot,47.40,-36.75,73.20,0,r
2024 ASI-047,161000,644,-0.19,99177.23,14.53,11.21,0,0,0,0,0,-259.77,40.04,1168.95,34.72,-95.23,12.02,Boot,47.85,-34.80,72.90,0,r
2024 ASI-047,161250,645,-0.09,99176.00,14.52,11.22,0,0,0,0,0,414.06,200.20,1166.02,105.41,-250.14,-38.53,Boot,18.75,-29.40,103.35,0,r
2024 ASI-047,161500,646,-0.16,99176.84,14.51,11.21,0,0,0,0,0,746.58,282.71,603.52,-2.07,41.39,5.17,Boot,-1.35,-24.60,103.95,0,r
2024 ASI-047,161750,647,-0.18,99177.03,14.52,11.20,0,0,0,0,0,391.11,192.87,1004.88,-55.95,158.72,-4.83,Boot,1.05,-25.35,104.25,0,r
2024 ASI-047,162000,648,-0.15,99176.69,14.52,11.21,0,0,0,0,0,-172.36,-33.69,1166.99,-5.52,150.76,-6.08,Boot,44.70,-35.40,78.00,0,r
2024 ASI-047,162250,649,-0.26,99178.00,14.52,11.21,0,0,0,0,0,-502.44,-55.18,962.40,3.93,-45.72,11.02,Boot,49.95,-34.80,64.50,0,r
2024 ASI-047,162500,650,-0.22,99177.58,14.52,11.21,0,0,0,0,0,-95.21,143.55,1211.43,27.82,-210.96,-0.96,Boot,35.70,-29.55,91.95,0,r
2024 ASI-047,162750,651,-0.15,99176.73,14.52,11.19,0,0,0,0,0,634.28,205.57,610.84,0.26,-49.84,-3.78,Boot,8.70,-27.30,105.00,0,r
2024 ASI-047,163000,652,-0.06,99175.64,14.50,11.21,0,0,0,0,0,466.31,121.09,984.37,-25.22,185.25,-21.42,Boot,17.70,-30.45,103.65,0,r
2024 ASI-047,163250,653,-0.21,99177.44,14.52,11.20,0,0,0,0,0,-248.54,136.72,1076.17,-15.77,135.77,2.76,Boot,44.85,-33.30,80.85,0,r
2024 ASI-047,163500,654,-0.26,99177.97,14.52,11.15,0,0,0,0,0,-331.54,13.18,1134.77,15.28,-52.15,-5.31,Boot,48.75,-33.60,68.25,0,r
2024 ASI-047,163750,655,-0.02,99175.20,14.50,11.21,0,0,0,0,0,136.23,163.57,1097.17,28.85,-197.55,-1.89,Boot,31.35,-31.80,96.00,0,r
2024 ASI-047,164000,656,-0.05,99175.55,14.50,11.19,0,0,0,0,0,630.37,231.45,562.50,-6.07,-43.86,2.79,Boot,11.85,-30.15,105.15,0,r
2024 ASI-047,164250,657,-0.04,99175.44,14.50,11.21,0,0,0,0,0,501.95,130.86,744.14,-27.20,144.48,-17.08,Boot,13.20,-30.90,106.20,0,r
2024 ASI-047,164500,658,-0.21,99177.42,14.49,11.20,0,0,0,0,0,-164.55,62.99,1119.63,-40.20,158.81,15.97,Boot,40.20,-34.80,87.30,0,r
2024 ASI-047,164750,659,-0.26,99178.00,14.51,11.16,0,0,0,0,0,-395.02,75.20,1169.92,2.54,-50.43,0.65,Boot,49.35,-35.25,67.35,0,r
2024 ASI-047,165000,660,-0.21,99177.48,14.51,11.21,0,0,0,0,0,280.27,-12.21,1047.36,45.71,-211.12,-12.36,Boot,29.85,-32.55,97.05,0,r
2024 ASI-047,165250,661,-0.18,99177.08,14.49,11.21,0,0,0,0,0,513.18,216.80,682.13,-0.95,3.14,-1.45,Boot,12.30,-30.75,104.55,0,r
2024 ASI-047,165500,662,-0.21,99177.48,14.50,11.20,0,0,0,0,0,343.26,178.22,1100.10,-35.73,131.78,-1.46,Boot,27.90,-31.95,100.50,0,r
2024 ASI-047,165750,663,-0.17,99176.91,14.50,11.19,0,0,0,0,0,-92.77,52.73,1144.04,-11.59,82.66,8.68,Boot,41.85,-34.65,82.80,0,r
2024 ASI-047,166000,664,-0.20,99177.33,14.51,11.21,0,0,0,0,0,158.69,-12.21,1222.17,29.02,-141.29,13.24,Boot,40.35,-29.70,87.75,0,r
2024 ASI-047,166250,665,-0.22,99177.55,14.50,11.21,0,0,0,0,0,597.17,134.28,727.54,17.63,-101.76,-17.07,Boot,10.05,-29.40,106.65,0,r
2024 ASI-047,166500,666,-0.20,99177.34,14.49,11.21,0,0,0,0,0,587.89,187.50,945.31,-17.49,104.49,-10.85,Boot,6.00,-29.40,105.90,0,r
2024 ASI-047,166750,667,-0.15,99176.70,14.50,11.21,0,0,0,0,0,31.25,220.21,953.12,-39.86,142.99,66.15,Boot,34.80,-32.40,94.35,0,r
2024 ASI-047,167000,668,-0.29,99178.39,14.50,11.25,0,0,0,0,0,-79.59,136.72,1253.42,2.29,-49.88,-14.11,Boot,45.30,-29.85,79.35,0,r
2024 ASI-047,167250,669,-0.14,99176.59,14.50,11.21,0,0,0,0,0,308.11,108.40,1022.46,-0.34,-241.48,-38.07,Boot,25.20,-29.85,100.65,0,r
2024 ASI-047,167500,670,-0.22,99177.55,14.48,11.22,0,0,0,0,0,599.61,151.86,569.82,-19.80,18.87,17.60,Boot,0.45,-30.45,104.40,0,r
2024 ASI-047,167750,671,-0.18,99177.02,14.48,11.21,0,0,0,0,0,358.40,108.40,922.85,-22.46,173.08,-0.15,Boot,7.35,-31.65,106.20,0,r
2024 ASI-047,168000,672,-0.08,99175.95,14.50,11.22,0,0,0,0,0,-216.31,41.50,1061.52,-18.93,115.77,30.23,Boot,44.40,-34.35,81.30,0,r
2024 ASI-047,168250,673,-0.29,99178.31,14.49,11.21,0,0,0,0,0,-450.20,-29.79,1082.03,2.48,-57.92,20.78,Boot,50.55,-34.65,69.75,0,r
2024 ASI-047,168500,674,-0.24,99177.72,14.49,11.21,0,0,0,0,0,253.42,77.15,1094.24,34.42,-188.56,-18.31,Boot,32.70,-29.70,95.70,0,r
2024 ASI-047,168750,675,-0.09,99176.06,14.47,11.21,0,0,0,0,0,643.07,179.69,510.25,-3.31,-43.82,-26.07,Boot,2.25,-29.70,105.90,0,r
2024 ASI-047,169000,676,-0.24,99177.83,14.47,11.20,0,0,0,0,0,616.21,175.78,936.52,-53.74,118.89,7.95,Boot,2.10,-27.60,104.25,0,r
2024 ASI-047,169250,677,-0.05,99175.59,14.48,11.15,0,0,0,0,0,154.30,5.37,1096.19,-22.77,101.21,48.09,Boot,33.15,-38.70,95.25,0,r
2024 ASI-047,169500,678,-0.22,99177.58,14.48,11.21,0,0,0,0,0,-204.59,-97.17,1117.68,4.82,99.49,-15.63,Boot,47.40,-32.55,77.10,0,r
2024 ASI-047,169750,679,-0.20,99177.25,14.47,11.21,0,0,0,0,0,-117.19,132.32,1268.55,24.77,-157.95,-2.94,Boot,43.20,-33.60,82.35,0,r
2024 ASI-047,170000,680,-0.19,99177.14,14.46,11.21,0,0,0,0,0,559.08,172.36,822.27,43.69,-120.60,-29.75,Boot,19.05,-32.70,104.10,0,r
2024 ASI-047,170250,681,-0.09,99176.02,14.45,11.19,0,0,0,0,0,619.14,202.15,680.66,-5.05,57.71,10.24,Boot,5.40,-29.55,106.05,0,r
2024 ASI-047,170500,682,-0.33,99178.80,14.45,11.21,0,0,0,0,0,245.61,68.36,1138.18,-35.22,127.33,15.61,Boot,31.20,-36.60,97.95,0,r
2024 ASI-047,170750,683,-0.36,99179.22,14.47,11.21,0,0,0,0,0,-272.46,-171.39,1013.18,4.21,128.02,-0.45,Boot,45.30,-37.95,78.90,0,r
2024 ASI-047,171000,684,-0.31,99178.61,14.46,11.23,0,0,0,0,0,-226.07,-3.91,1204.10,7.40,-92.95,8.69,Boot,47.70,-36.60,73.80,0,r
2024 ASI-047,171250,685,-0.21,99177.37,14.46,11.20,0,0,0,0,0,406.74,24.90,981.93,69.97,-142.94,7.67,Boot,44.70,-35.85,79.50,0,r
2024 ASI-047,171500,686,-0.09,99176.03,14.45,11.19,0,0,0,0,0,706.05,133.30,626.46,12.67,-38.42,2.98,Boot,4.20,-27.45,104.10,0,r
2024 ASI-047,171750,687,-0.15,99176.77,14.44,11.19,0,0,0,0,0,529.30,120.12,838.87,-32.50,127.96,-21.40,Boot,13.95,-29.70,105.15,0,r
2024 ASI-047,172000,688,-0.24,99177.81,14.46,11.21,0,0,0,0,0,52.25,125.49,1194.34,-25.24,102.66,-4.92,Boot,37.35,-35.10,92.10,0,r
2024 ASI-047,172250,689,-0.27,99178.08,14.46,11.21,0,0,0,0,0,-246.58,-36.13,1104.49,-4.96,44.51,-1.47,Boot,42.15,-35.85,83.55,0,r
2024 ASI-047,172500,690,-0.35,99179.06,14.46,11.22,0,0,0,0,0,-232.91,35.64,1103.03,4.53,-148.98,25.80,Boot,44.10,-33.75,83.25,0,r
2024 ASI-047,172750,691,-0.20,99177.25,14.44,11.15,0,0,0,0,0,423.34,138.18,970.21,21.44,-120.83,-22.61,Boot,22.35,-30.90,103.35,0,r
2024 ASI-047,173000,692,-0.03,99175.36,14.44,11.21,0,0,0,0,0,591.80,243.65,645.51,11.47,1.25,-3.20,Boot,9.00,-27.60,104.25,0,r
2024 ASI-047,173250,693,-0.29,99178.37,14.43,11.22,0,0,0,0,0,434.57,125.49,1073.24,-56.55,117.42,6.11,Boot,21.90,-30.30,103.20,0,r
2024 ASI-047,173500,694,-0.25,99177.89,14.43,11.21,0,0,0,0,0,-16.60,31.25,1112.30,-8.71,33.26,1.21,Boot,38.55,-33.60,89.55,0,r
2024 ASI-047,173750,695,-0.25,99177.89,14.43,11.15,0,0,0,0,0,16.60,48.83,1076.17,-1.63,-1.99,0.89,Boot,38.85,-34.35,89.55,0,r
2024 ASI-047,174000,696,-0.23,99177.67,14.43,11.21,0,0,0,0,0,161.13,217.77,1038.57,57.89,-33.60,-16.82,Boot,32.40,-29.85,93.75,0,r
2024 ASI-047,174250,697,-0.18,99177.08,14.42,11.22,0,0,0,0,0,395.02,353.03,876.46,21.84,-69.35,3.06,Boot,22.80,-24.00,101.55,0,r
2024 ASI-047,174500,698,-0.22,99177.59,14.43,11.15,0,0,0,0,0,481.93,261.23,703.12,-15.36,59.18,15.00,Boot,13.20,-23.25,102.60,0,r
2024 ASI-047,174750,699,-0.12,99176.38,14.43,11.22,0,0,0,0,0,121.09,71.78,1112.30,-49.69,112.73,7.53,Boot,33.60,-34.05,94.20,0,r
2024 ASI-047,175000,700,-0.33,99178.89,14.43,11.21,0,0,0,0,0,-217.77,-22.46,1167.97,2.36,-30.10,6.09,Boot,45.60,-33.00,78.60,0,r
2024 ASI-047,175250,701,-0.25,99177.91,14.43,11.21,0,0,0,0,0,280.76,-24.90,1083.50,37.38,-136.78,-19.62,Boot,30.45,-31.65,96.90,0,r
2024 ASI-047,175500,702,-0.28,99178.20,14.43,11.22,0,0,0,0,0,610.35,243.65,701.17,15.66,-75.94,-45.82,Boot,9.00,-26.10,104.55,0,r
2024 ASI-047,175750,703,-0.15,99176.77,14.42,11.21,0,0,0,0,0,616.21,290.04,769.04,-16.38,98.03,7.97,Boot,8.40,-26.85,105.00,0,r
2024 ASI-047,176000,704,-0.12,99176.38,14.43,11.15,0,0,0,0,0,188.48,159.18,1021.48,-29.21,120.56,22.31,Boot,28.65,-31.20,98.25,0,r
2024 ASI-047,176250,705,-0.33,99178.84,14.43,11.21,0,0,0,0,0,-227.54,9.28,1139.16,-12.03,60.29,3.79,Boot,45.30,-33.00,78.90,0,r
2024 ASI-047,176500,706,-0.23,99177.64,14.43,11.21,0,0,0,0,0,-6.84,-35.64,1201.17,29.98,-141.48,-9.98,Boot,41.55,-32.55,85.50,0,r
2024 ASI-047,176750,707,-0.17,99176.92,14.44,11.21,0,0,0,0,0,569.82,227.05,972.17,31.40,-123.07,6.67,Boot,28.80,-29.55,97.80,0,r
2024 ASI-047,177000,708,-0.02,99175.14,14.44,11.20,0,0,0,0,0,694.34,259.77,571.78,10.79,-27.89,-12.11,Boot,3.45,-24.00,103.65,0,r
2024 ASI-047,177250,709,-0.10,99176.11,14.41,11.19,0,0,0,0,0,604.00,266.60,972.66,-43.13,135.69,10.24,Boot,14.85,-26.85,105.00,0,r
2024 ASI-047,177500,710,-0.26,99178.00,14.42,11.23,0,0,0,0,0,114.26,132.32,1006.84,-27.73,87.75,22.60,Boot,33.15,-31.50,96.30,0,r
2024 ASI-047,177750,711,-0.33,99178.86,14.43,11.19,0,0,0,0,0,-230.96,-15.63,1055.66,-9.80,66.40,2.50,Boot,45.45,-33.15,81.00,0,r
2024 ASI-047,178000,712,-0.30,99178.50,14.43,11.15,0,0,0,0,0,-155.76,38.57,1033.20,6.24,-121.27,30.18,Boot,45.45,-32.40,79.80,0,r
2024 ASI-047,178250,713,-0.25,99177.84,14.43,11.21,0,0,0,0,0,307.13,130.37,934.57,5.24,-26.09,-14.47,Boot,24.90,-28.20,101.10,0,r
2024 ASI-047,178500,714,-0.22,99177.58,14.40,11.22,0,0,0,0,0,480.47,207.52,895.02,-1.66,-121.23,3.07,Boot,16.20,-27.45,103.35,0,r
2024 ASI-047,178750,715,-0.25,99177.95,14.41,11.21,0,0,0,0,0,672.36,253.42,727.54,8.38,1.33,-3.52,Boot,6.90,-26.85,105.30,0,r
2024 ASI-047,179000,716,-0.21,99177.45,14.42,11.21,0,0,0,0,0,195.31,50.29,949.22,-50.44,212.30,36.07,Boot,15.30,-28.05,105.00,0,r
2024 ASI-047,179250,717,-0.27,99178.17,14.42,11.23,0,0,0,0,0,-140.62,-142.09,1203.61,16.44,66.92,8.72,Boot,48.60,-34.05,73.50,0,r
2024 ASI-047,179500,718,-0.27,99178.17,14.41,11.21,0,0,0,0,0,-175.29,7.81,1057.62,2.02,-228.59,20.05,Boot,40.50,-30.75,89.10,0,r
2024 ASI-047,179750,719,-0.17,99176.98,14.41,11.15,0,0,0,0,0,671.39,170.41,763.67,-8.37,-101.81,-6.34,Boot,10.65,-27.00,105.90,0,r
2024 ASI-047,180000,720,-0.16,99176.78,14.41,11.15,0,0,0,0,0,641.60,242.19,666.02,-9.19,78.33,20.38,Boot,5.25,-27.45,105.45,0,r
2024 ASI-047,180250,721,-0.22,99177.53,14.40,11.15,0,0,0,0,0,222.66,126.46,1092.29,-35.20,128.30,11.66,Boot,6.45,-26.85,105.75,0,r
2024 ASI-047,180500,722,-0.18,99177.05,14.41,11.21,0,0,0,0,0,-244.63,-62.01,1045.90,-12.84,97.07,-7.78,Boot,47.40,-31.80,78.90,0,r
2024 ASI-047,180750,723,-0.22,99177.52,14.41,11.21,0,0,0,0,0,-146.97,42.97,1226.56,31.35,-109.36,10.36,Boot,46.50,-32.70,78.45,0,r
2024 ASI-047,181000,724,-0.17,99176.97,14.41,11.21,0,0,0,0,0,171.39,118.65,922.36,7.08,-35.09,-2.15,Boot,31.20,-30.15,96.15,0,r
2024 ASI-047,181250,725,-0.31,99178.64,14.40,11.19,0,0,0,0,0,246.09,119.14,1057.13,0.86,22.87,-3.25,Boot,30.60,-28.35,98.40,0,r
2024 ASI-047,181500,726,-0.23,99177.63,14.40,11.15,0,0,0,0,0,169.43,104.00,978.52,-12.27,28.11,-1.28,Boot,34.05,-30.45,95.40,0,r
2024 ASI-047,181750,727,-0.37,99179.30,14.40,11.20,0,0,0,0,0,25.88,83.98,1050.78,-7.76,16.20,-9.34,Boot,38.10,-32.40,90.30,0,r
2024 ASI-047,182000,728,-0.40,99179.61,14.39,11.21,0,0,0,0,0,-14.65,107.91,1120.61,-7.46,4.18,-7.24,Boot,41.10,-35.10,85.35,0,r
2024 ASI-047,182250,729,-0.39,99179.53,14.39,11.21,0,0,0,0,0,-83.01,84.96,1076.17,6.39,1.43,-2.13,Boot,39.90,-35.40,83.85,0,r
2024 ASI-047,182500,730,-0.45,99180.27,14.40,11.20,0,0,0,0,0,-81.05,37.60,1077.15,13.05,-3.73,-15.90,Boot,40.50,-34.50,83.70,0,r
2024 ASI-047,182750,731,-0.44,99180.14,14.39,11.21,0,0,0,0,0,-45.41,143.07,1083.01,0.33,-4.56,-12.95,Boot,37.65,-35.25,85.50,0,r
2024 ASI-047,183000,732,-0.49,99180.70,14.38,11.22,0,0,0,0,0,-13.67,128.42,1069.82,-29.85,0.44,20.40,Boot,37.65,-34.05,85.80,0,r
2024 ASI-047,183250,733,-0.32,99178.70,14.38,11.21,0,0,0,0,0,-0.98,27.83,1084.47,-4.02,1.88,-1.21,Boot,38.10,-37.35,85.65,0,r
2024 ASI-047,183500,734,-0.43,99180.00,14.39,11.21,0,0,0,0,0,-16.11,41.02,1072.75,-0.73,2.37,-3.21,Boot,37.65,-38.25,85.50,0,r
2024 ASI-047,183750,735,-0.31,99178.61,14.39,11.21,0,0,0,0,0,-17.58,11.72,1063.48,-0.74,0.94,1.28,Boot,36.60,-38.40,85.95,0,r
2024 ASI-047,184000,736,-0.47,99180.50,14.39,11.19,0,0,0,0,0,-12.21,31.74,1089.36,-2.51,4.65,-3.92,Boot,37.05,-37.65,85.35,0,r
2024 ASI-047,184250,737,-0.46,99180.33,14.38,11.20,0,0,0,0,0,-7.81,11.23,1080.08,0.19,-1.05,0.54,Boot,37.65,-37.20,85.80,0,r
2024 ASI-047,184500,738,-0.38,99179.42,14.38,11.21,0,0,0,0,0,-67.87,-3.42,1163.57,42.05,36.96,16.40,Boot,37.95,-37.50,84.75,0,r
2024 ASI-047,184750,739,-0.25,99177.92,14.38,11.21,0,0,0,0,0,-59.57,188.48,890.62,-4.09,-15.74,-1.71,Boot,38.85,-31.20,86.40,0,r
2024 ASI-047,185000,740,-0.39,99179.53,14.38,11.21,0,0,0,0,0,-102.05,86.91,1145.51,5.70,24.33,-4.40,Boot,40.20,-32.25,84.00,0,r
2024 ASI-047,185250,741,-0.41,99179.83,14.37,11.15,0,0,0,0,0,-91.31,130.37,1048.34,-2.82,0.48,3.35,Boot,40.95,-33.30,82.95,0,r
2024 ASI-047,185500,742,-0.38,99179.39,14.36,11.15,0,0,0,0,0,-40.53,83.50,1123.54,-4.53,-19.61,18.27,Boot,38.85,-33.60,84.60,0,r
2024 ASI-047,185750,743,-0.45,99180.25,14.34,11.21,0,0,0,0,0,16.11,30.27,1082.03,-11.82,-25.73,-8.52,Boot,36.60,-34.65,88.20,0,r
2024 ASI-047,186000,744,-0.45,99180.23,14.35,11.15,0,0,0,0,0,38.57,67.87,1080.57,30.43,-10.56,-15.85,Boot,37.20,-34.80,88.05,0,r
2024 ASI-047,186250,745,-0.34,99178.97,14.35,11.21,0,0,0,0,0,8.30,152.34,1092.77,20.42,10.76,-16.47,Boot,36.45,-34.05,87.60,0,r
2024 ASI-047,186500,746,-0.40,99179.72,14.34,11.20,0,0,0,0,0,-72.27,72.27,1143.07,-15.30,7.27,-58.08,Boot,41.85,-37.65,83.85,0,r
2024 ASI-047,186750,747,-0.20,99177.27,14.34,11.20,0,0,0,0,0,-54.69,62.50,1113.77,-19.32,-40.23,-132.40,Boot,33.75,-53.25,88.50,0,r
2024 ASI-047,187000,748,-0.28,99178.25,14.32,11.21,0,0,0,0,0,-47.85,54.69,1039.55,14.05,-28.65,-69.63,Boot,17.25,-62.70,92.55,0,r
2024 ASI-047,187250,749,-0.18,99177.03,14.32,11.21,0,0,0,0,0,-67.87,77.15,979.00,-6.81,4.16,-24.04,Boot,9.60,-61.65,93.90,0,r
2024 ASI-047,187500,750,-0.09,99176.03,14.32,11.20,0,0,0,0,0,-2.93,34.18,1055.66,-11.81,9.42,0.01,Boot,10.05,-61.65,95.10,0,r
2024 ASI-047,187750,751,-0.01,99175.03,14.31,11.20,0,0,0,0,0,-3.42,51.27,1060.06,-2.05,2.43,5.79,Boot,6.45,-63.00,93.75,0,r
2024 ASI-047,188000,752,-0.16,99176.83,14.33,11.21,0,0,0,0,0,-8.30,26.86,1035.64,-6.95,-5.03,2.47,Boot,7.95,-63.75,92.40,0,r
2024 ASI-047,188250,753,-0.13,99176.50,14.33,11.20,0,0,0,0,0,8.30,54.69,1078.61,1.01,-7.53,1.25,Boot,7.65,-64.05,93.00,0,r
2024 ASI-047,188500,754,-0.29,99178.37,14.32,11.20,0,0,0,0,0,38.09,18.07,1098.63,-1.14,-3.12,-3.31,Boot,7.35,-63.45,93.90,0,r
2024 ASI-047,188750,755,-0.07,99175.80,14.33,11.19,0,0,0,0,0,21.00,65.43,1064.94,-1.75,3.60,-4.65,Boot,6.45,-63.30,93.00,0,r
2024 ASI-047,189000,756,-0.08,99175.88,14.34,11.15,0,0,0,0,0,-57.62,18.55,1076.17,10.52,9.20,41.55,Boot,8.55,-62.70,93.60,0,r
2024 ASI-047,189250,757,-0.09,99176.05,14.32,11.21,0,0,0,0,0,-51.27,119.63,1097.17,5.57,2.71,66.76,Boot,16.80,-60.75,93.75,0,r
2024 ASI-047,189500,758,-0.09,99176.06,14.32,11.20,0,0,0,0,0,-9.28,200.20,1138.67,-4.47,6.70,85.15,Boot,26.10,-54.00,96.15,0,r
2024 ASI-047,189750,759,-0.07,99175.81,14.31,11.21,0,0,0,0,0,-15.14,104.98,1025.39,-29.39,13.53,59.76,Boot,30.15,-50.55,92.55,0,r
2024 ASI-047,190000,760,-0.19,99177.20,14.31,11.21,0,0,0,0,0,3.91,14.16,1111.82,-15.71,-4.18,41.24,Boot,36.00,-44.10,92.85,0,r
2024 ASI-047,190250,761,-0.11,99176.25,14.30,11.21,0,0,0,0,0,153.32,-69.82,1073.73,2.29,-6.31,34.02,Boot,35.40,-41.25,93.45,0,r
2024 ASI-047,190500,762,-0.14,99176.66,14.29,11.20,0,0,0,0,0,52.73,-42.97,1085.94,2.73,9.99,13.58,Boot,37.05,-36.90,93.30,0,r
2024 ASI-047,190750,763,-0.06,99175.64,14.29,11.15,0,0,0,0,0,-3.91,11.23,1094.24,5.10,-1.55,3.83,Boot,37.65,-35.55,89.85,0,r
2024 ASI-047,191000,764,-0.17,99177.00,14.29,11.23,0,0,0,0,0,23.93,-27.34,1060.06,-7.66,3.40,-0.94,Boot,37.05,-34.65,91.05,0,r
2024 ASI-047,191250,765,-0.08,99175.91,14.28,11.21,0,0,0,0,0,2.93,-15.63,1085.94,-1.90,8.20,-1.05,Boot,38.10,-36.90,91.05,0,r
2024 ASI-047,191500,766,-0.10,99176.17,14.27,11.21,0,0,0,0,0,-1.46,-5.86,1055.66,0.33,4.11,6.40,Boot,37.80,-36.90,90.00,0,r
2024 ASI-047,191750,767,-0.21,99177.44,14.28,11.22,0,0,0,0,0,-14.16,-20.51,1063.48,-1.96,7.31,1.86,Boot,39.30,-38.10,88.95,0,r
2024 ASI-047,192000,768,-0.16,99176.81,14.28,11.15,0,0,0,0,0,-27.34,-37.60,1093.75,-0.76,5.89,0.21,Boot,38.55,-37.65,89.55,0,r
2024 ASI-047,192250,769,-0.21,99177.48,14.28,11.21,0,0,0,0,0,-13.67,-31.74,1087.40,-2.32,1.39,0.03,Boot,39.90,-36.90,88.50,0,r
2024 ASI-047,192500,770,-0.08,99175.91,14.28,11.15,0,0,0,0,0,-9.77,-36.13,1103.52,-1.28,1.79,-3.02,Boot,39.00,-35.55,89.85,0,r
2024 ASI-047,192750,771,-0.12,99176.33,14.28,11.16,0,0,0,0,0,-32.71,-38.09,1055.18,-3.66,4.20,-0.66,Boot,39.45,-36.00,89.40,0,r
2024 ASI-047,193000,772,-0.18,99177.13,14.27,11.21,0,0,0,0,0,-30.27,-30.27,1084.47,0.24,-1.27,-0.21,Boot,38.55,-35.85,88.50,0,r
2024 ASI-047,193250,773,-0.08,99175.91,14.26,11.21,0,0,0,0,0,-56.15,-22.46,1081.54,-2.31,-0.56,0.45,Boot,40.65,-36.60,87.75,0,r
2024 ASI-047,193500,774,-0.27,99178.19,14.25,11.28,0,0,0,0,0,-70.31,-22.46,1045.90,2.76,4.92,4.02,Boot,39.30,-35.85,90.30,0,r
2024 ASI-047,193750,775,-0.13,99176.53,14.24,11.23,0,0,0,0,0,-36.13,-37.60,1069.34,4.08,-2.24,4.73,Boot,39.90,-34.35,88.95,0,r
2024 ASI-047,194000,776,-0.26,99177.97,14.23,11.15,0,0,0,0,0,-37.60,-14.16,1067.87,-1.05,4.35,4.41,Boot,40.20,-33.75,88.05,0,r
2024 ASI-047,194250,777,-0.25,99177.92,14.24,11.15,0,0,0,0,0,-55.66,-27.83,1066.41,-2.37,7.47,-6.14,Boot,39.90,-32.70,90.30,0,r
2024 ASI-047,194500,778,-0.13,99176.47,14.23,11.15,0,0,0,0,0,98.14,64.94,1074.71,59.95,-29.77,-104.96,Boot,33.90,-45.15,93.45,0,r
2024 ASI-047,194750,779,-0.20,99177.30,14.23,11.15,0,0,0,0,0,22.46,134.28,1061.52,-0.93,-6.02,-114.18,Boot,27.60,-51.75,95.10,0,r
2024 ASI-047,195000,780,-0.16,99176.84,14.23,11.21,0,0,0,0,0,-53.22,198.73,1047.36,7.37,-16.31,-94.16,Boot,17.70,-55.95,96.90,0,r
2024 ASI-047,195250,781,-0.09,99175.97,14.23,11.21,0,0,0,0,0,-80.57,203.12,1024.90,-0.34,6.92,3.76,Boot,13.20,-57.00,96.45,0,r
2024 ASI-047,195500,782,-0.14,99176.56,14.23,11.20,0,0,0,0,0,-86.43,168.95,1016.60,9.27,12.79,24.74,Boot,15.15,-57.00,96.15,0,r
2024 ASI-047,195750,783,-0.19,99177.14,14.23,11.21,0,0,0,0,0,-71.29,209.47,1041.02,-7.93,8.44,0.86,Boot,18.45,-57.45,96.45,0,r
2024 ASI-047,196000,784,-0.25,99177.87,14.22,11.21,0,0,0,0,0,-76.17,125.49,1044.92,-27.00,-0.23,-6.37,Boot,18.90,-58.80,96.60,0,r
2024 ASI-047,196250,785,-0.23,99177.61,14.22,11.20,0,0,0,0,0,-18.07,-239.26,1018.07,-101.40,6.12,-16.02,Boot,16.50,-72.60,77.70,0,r
2024 ASI-047,196500,786,-0.31,99178.55,14.22,11.22,0,0,0,0,0,0.98,-707.03,737.30,-115.02,1.91,-3.95,Boot,13.95,-78.00,60.75,0,r
2024 ASI-047,196750,787,-0.25,99177.92,14.24,11.21,0,0,0,0,0,11.23,-920.90,443.85,-65.12,30.35,2.98,Boot,12.60,-78.00,33.00,0,r
2024 ASI-047,197000,788,-0.25,99177.91,14.22,11.22,0,0,0,0,0,-25.88,-976.56,235.35,-40.78,18.30,2.96,Boot,7.95,-73.65,20.10,0,r
2024 ASI-047,197250,789,-0.34,99178.95,14.22,11.21,0,0,0,0,0,11.23,-1007.32,123.54,-18.04,13.90,-3.58,Boot,7.05,-71.85,17.85,0,r
2024 ASI-047,197500,790,-0.26,99178.03,14.23,11.21,0,0,0,0,0,58.59,-986.82,97.66,-10.57,8.77,6.69,Boot,3.90,-68.70,14.40,0,r
2024 ASI-047,197750,791,-0.31,99178.64,14.22,11.21,0,0,0,0,0,-6.84,-990.23,33.69,-1.89,3.30,1.15,Boot,3.45,-70.05,13.50,0,r
2024 ASI-047,198000,792,-0.13,99176.44,14.23,11.21,0,0,0,0,0,4.88,-1033.69,7.32,-3.64,4.92,0.12,Boot,1.95,-69.15,12.75,0,r
2024 ASI-047,198250,793,-0.25,99177.92,14.22,11.21,0,0,0,0,0,7.81,-1008.30,45.90,-1.92,-2.08,-1.75,Boot,1.35,-67.50,12.60,0,r
2024 ASI-047,198500,794,-0.25,99177.95,14.22,11.21,0,0,0,0,0,5.37,-994.63,40.04,-4.07,3.44,2.81,Boot,2.10,-67.95,11.85,0,r
2024 ASI-047,198750,795,-0.28,99178.27,14.21,11.21,0,0,0,0,0,5.86,-991.21,41.02,-0.83,2.28,0.91,Boot,0.15,-67.35,12.45,0,r
